racer_id,motor_2rate_band,races,wins,win_rate,low_sample
4526,35-40,68,10,0.1471,0
4526,40-45,36,10,0.2778,0
4526,45+,16,4,0.25,0
4526,<30,82,15,0.1829,0
4527,30-35,84,6,0.0714,0
4527,35-40,40,3,0.075,0
4527,40-45,28,3,0.1071,0
4527,45+,14,3,0.2143,0
4527,<30,86,7,0.0814,0
4528,30-35,85,33,0.3882,0
4528,35-40,90,17,0.1889,0
4528,40-45,32,10,0.3125,0
4528,45+,10,7,0.7,0
4528,<30,106,31,0.2925,0
4529,30-35,94,19,0.2021,0
4529,35-40,41,3,0.0732,0
4529,40-45,49,12,0.2449,0
4529,45+,19,5,0.2632,0
4529,<30,109,23,0.211,0
4530,30-35,60,20,0.3333,0
4530,35-40,67,22,0.3284,0
4530,40-45,22,4,0.1818,0
4530,45+,39,16,0.4103,0
4530,<30,146,51,0.3493,0
4531,30-35,134,26,0.194,0
4531,35-40,70,21,0.3,0
4531,40-45,47,11,0.234,0
4531,45+,14,4,0.2857,0
4531,<30,100,16,0.16,0
4532,30-35,104,35,0.3365,0
4532,35-40,55,13,0.2364,0
4532,40-45,51,16,0.3137,0
4532,45+,40,10,0.25,0
4532,<30,75,23,0.3067,0
4533,30-35,48,8,0.1667,0
4533,35-40,38,5,0.1316,0
4533,40-45,16,1,0.0625,0
4533,45+,21,3,0.1429,0
4533,<30,91,8,0.0879,0
4534,30-35,58,4,0.069,0
4534,35-40,19,0,0.0,0
4534,40-45,26,2,0.0769,0
4534,45+,47,4,0.0851,0
4534,<30,38,1,0.0263,0
4535,30-35,103,26,0.2524,0
4535,35-40,29,12,0.4138,0
4535,40-45,18,4,0.2222,0
4535,<30,104,29,0.2788,0
4536,30-35,101,17,0.1683,0
4536,35-40,66,13,0.197,0
4536,40-45,32,9,0.2812,0
4536,45+,27,9,0.3333,0
4536,<30,111,19,0.1712,0
4537,30-35,48,12,0.25,0
4537,35-40,69,27,0.3913,0
4537,40-45,96,27,0.2812,0
4537,45+,27,6,0.2222,0
4537,<30,126,36,0.2857,0
4538,30-35,73,20,0.274,0
4538,35-40,58,19,0.3276,0
4538,40-45,26,6,0.2308,0
4538,45+,41,11,0.2683,0
4538,<30,88,32,0.3636,0
4539,30-35,119,25,0.2101,0
4539,35-40,53,16,0.3019,0
4539,40-45,44,9,0.2045,0
4539,45+,24,7,0.2917,0
4539,<30,117,30,0.2564,0
4540,30-35,43,4,0.093,0
4540,35-40,45,9,0.2,0
4540,40-45,9,4,0.4444,1
4540,45+,46,8,0.1739,0
4540,<30,155,25,0.1613,0
4543,30-35,115,32,0.2783,0
4543,35-40,55,14,0.2545,0
4543,40-45,30,11,0.3667,0
4543,45+,19,8,0.4211,0
4543,<30,140,29,0.2071,0
4544,30-35,95,42,0.4421,0
4544,35-40,112,37,0.3304,0
4544,40-45,67,30,0.4478,0
4544,45+,21,14,0.6667,0
4544,<30,95,40,0.4211,0
4545,30-35,111,30,0.2703,0
4545,35-40,68,27,0.3971,0
4545,40-45,28,14,0.5,0
4545,45+,8,5,0.625,1
4545,<30,125,35,0.28,0
4546,30-35,108,27,0.25,0
4546,35-40,71,15,0.2113,0
4546,40-45,4,2,0.5,1
4546,45+,58,14,0.2414,0
4546,<30,30,6,0.2,0
4547,30-35,115,22,0.1913,0
4547,35-40,57,17,0.2982,0
4547,40-45,44,10,0.2273,0
4547,45+,18,4,0.2222,0
4547,<30,114,25,0.2193,0
4548,30-35,50,0,0.0,0
4548,35-40,40,2,0.05,0
4548,40-45,23,1,0.0435,0
4548,45+,26,2,0.0769,0
4548,<30,9,1,0.1111,1
4549,30-35,87,17,0.1954,0
4549,35-40,80,11,0.1375,0
4549,45+,47,8,0.1702,0
4549,<30,78,12,0.1538,0
4550,30-35,95,14,0.1474,0
4550,35-40,91,9,0.0989,0
4550,40-45,43,9,0.2093,0
4550,45+,23,4,0.1739,0
4550,<30,50,5,0.1,0
4551,30-35,99,20,0.202,0
4551,35-40,62,10,0.1613,0
4551,40-45,51,9,0.1765,0
4551,45+,46,4,0.087,0
4551,<30,92,17,0.1848,0
4552,30-35,57,10,0.1754,0
4552,35-40,79,18,0.2278,0
4552,40-45,38,3,0.0789,0
4552,45+,20,4,0.2,0
4552,<30,102,16,0.1569,0
4553,30-35,104,26,0.25,0
4553,35-40,34,9,0.2647,0
4553,40-45,31,9,0.2903,0
4553,45+,32,5,0.1562,0
4553,<30,103,13,0.1262,0
4555,30-35,55,6,0.1091,0
4555,35-40,50,3,0.06,0
4555,40-45,26,3,0.1154,0
4555,45+,51,7,0.1373,0
4555,<30,119,21,0.1765,0
4556,30-35,80,27,0.3375,0
4556,35-40,37,10,0.2703,0
4556,40-45,42,14,0.3333,0
4556,45+,10,5,0.5,0
4556,<30,114,31,0.2719,0
4557,30-35,68,6,0.0882,0
4557,35-40,76,5,0.0658,0
4557,40-45,15,2,0.1333,0
4557,45+,14,0,0.0,0
4557,<30,96,10,0.1042,0
4558,30-35,57,5,0.0877,0
4558,35-40,57,3,0.0526,0
4558,40-45,28,1,0.0357,0
4558,45+,26,1,0.0385,0
4558,<30,67,7,0.1045,0
4560,30-35,90,16,0.1778,0
4560,35-40,32,9,0.2812,0
4560,40-45,19,5,0.2632,0
4560,<30,145,27,0.1862,0
4561,30-35,98,28,0.2857,0
4561,35-40,65,16,0.2462,0
4561,40-45,35,8,0.2286,0
4561,45+,32,12,0.375,0
4561,<30,82,26,0.3171,0
4562,30-35,67,5,0.0746,0
4562,35-40,33,1,0.0303,0
4562,40-45,64,6,0.0938,0
4562,45+,25,3,0.12,0
4562,<30,142,4,0.0282,0
4563,30-35,70,10,0.1429,0
4563,35-40,62,7,0.1129,0
4563,40-45,54,7,0.1296,0
4563,45+,7,1,0.1429,1
4563,<30,71,5,0.0704,0
4564,30-35,92,6,0.0652,0
4564,35-40,23,1,0.0435,0
4564,40-45,53,7,0.1321,0
4564,45+,11,0,0.0,0
4564,<30,108,4,0.037,0
4565,30-35,79,6,0.0759,0
4565,35-40,73,8,0.1096,0
4565,40-45,34,5,0.1471,0
4565,45+,23,0,0.0,0
4565,<30,85,4,0.0471,0
4566,30-35,76,19,0.25,0
4566,35-40,85,17,0.2,0
4566,40-45,15,3,0.2,0
4566,45+,45,8,0.1778,0
4566,<30,107,30,0.2804,0
4567,30-35,49,3,0.0612,0
4567,35-40,34,1,0.0294,0
4567,40-45,21,1,0.0476,0
4567,45+,32,5,0.1562,0
4567,<30,86,2,0.0233,0
4568,30-35,70,9,0.1286,0
4568,35-40,52,11,0.2115,0
4568,40-45,36,7,0.1944,0
4568,45+,10,3,0.3,0
4568,<30,138,30,0.2174,0
4569,30-35,27,4,0.1481,0
4569,35-40,58,6,0.1034,0
4569,40-45,15,2,0.1333,0
4569,45+,21,4,0.1905,0
4569,<30,50,7,0.14,0
4570,30-35,98,21,0.2143,0
4570,35-40,58,12,0.2069,0
4570,40-45,11,6,0.5455,0
4570,45+,26,7,0.2692,0
4570,<30,161,36,0.2236,0
4571,30-35,73,26,0.3562,0
4571,35-40,69,22,0.3188,0
4571,40-45,81,33,0.4074,0
4571,45+,38,11,0.2895,0
4571,<30,40,13,0.325,0
4572,30-35,85,11,0.1294,0
4572,35-40,37,5,0.1351,0
4572,40-45,37,8,0.2162,0
4572,45+,6,2,0.3333,1
4572,<30,124,21,0.1694,0
4573,30-35,61,12,0.1967,0
4573,35-40,69,13,0.1884,0
4573,40-45,47,11,0.234,0
4573,45+,66,23,0.3485,0
4573,<30,72,20,0.2778,0
4574,30-35,115,9,0.0783,0
4574,35-40,61,8,0.1311,0
4574,40-45,18,3,0.1667,0
4574,45+,15,3,0.2,0
4574,<30,121,19,0.157,0
4575,30-35,61,14,0.2295,0
4575,35-40,57,11,0.193,0
4575,40-45,22,6,0.2727,0
4575,45+,37,9,0.2432,0
4575,<30,113,25,0.2212,0
4578,30-35,70,13,0.1857,0
4578,35-40,106,25,0.2358,0
4578,40-45,38,11,0.2895,0
4578,45+,29,6,0.2069,0
4578,<30,84,20,0.2381,0
4579,30-35,69,12,0.1739,0
4579,35-40,41,9,0.2195,0
4579,40-45,69,21,0.3043,0
4579,45+,26,6,0.2308,0
4579,<30,141,32,0.227,0
4580,30-35,43,6,0.1395,0
4580,35-40,82,17,0.2073,0
4580,40-45,37,9,0.2432,0
4580,45+,5,1,0.2,1
4580,<30,125,24,0.192,0
4581,30-35,165,33,0.2,0
4581,35-40,52,18,0.3462,0
4581,40-45,6,2,0.3333,1
4581,45+,42,11,0.2619,0
4581,<30,109,28,0.2569,0
4583,30-35,95,18,0.1895,0
4583,35-40,83,12,0.1446,0
4583,40-45,10,1,0.1,0
4583,45+,60,10,0.1667,0
4583,<30,116,13,0.1121,0
4584,30-35,110,25,0.2273,0
4584,35-40,41,10,0.2439,0
4584,40-45,41,14,0.3415,0
4584,45+,34,10,0.2941,0
4584,<30,105,30,0.2857,0
4586,30-35,86,23,0.2674,0
4586,35-40,57,18,0.3158,0
4586,40-45,41,11,0.2683,0
4586,45+,38,9,0.2368,0
4586,<30,120,23,0.1917,0
4587,30-35,88,22,0.25,0
4587,35-40,74,16,0.2162,0
4587,40-45,43,15,0.3488,0
4587,45+,9,2,0.2222,1
4587,<30,98,19,0.1939,0
4588,30-35,124,22,0.1774,0
4588,35-40,63,14,0.2222,0
4588,40-45,19,7,0.3684,0
4588,45+,31,6,0.1935,0
4588,<30,143,30,0.2098,0
4589,30-35,58,6,0.1034,0
4589,35-40,61,14,0.2295,0
4589,40-45,36,8,0.2222,0
4589,45+,30,10,0.3333,0
4589,<30,59,8,0.1356,0
4590,30-35,57,12,0.2105,0
4590,35-40,126,29,0.2302,0
4590,40-45,39,14,0.359,0
4590,45+,50,17,0.34,0
4590,<30,68,15,0.2206,0
4592,30-35,74,1,0.0135,0
4592,35-40,46,8,0.1739,0
4592,40-45,50,3,0.06,0
4592,45+,6,0,0.0,1
4592,<30,106,13,0.1226,0
4593,30-35,55,9,0.1636,0
4593,35-40,131,24,0.1832,0
4593,40-45,37,6,0.1622,0
4593,45+,18,7,0.3889,0
4593,<30,99,15,0.1515,0
4594,30-35,40,10,0.25,0
4594,35-40,70,13,0.1857,0
4594,40-45,65,11,0.1692,0
4594,45+,26,6,0.2308,0
4594,<30,107,22,0.2056,0
4596,30-35,102,20,0.1961,0
4596,35-40,63,13,0.2063,0
4596,40-45,27,7,0.2593,0
4596,45+,59,13,0.2203,0
4596,<30,105,18,0.1714,0
4598,30-35,76,20,0.2632,0
4598,35-40,77,12,0.1558,0
4598,40-45,39,12,0.3077,0
4598,45+,26,6,0.2308,0
4598,<30,97,20,0.2062,0
4600,30-35,93,26,0.2796,0
4600,35-40,109,28,0.2569,0
4600,40-45,23,5,0.2174,0
4600,45+,11,4,0.3636,0
4600,<30,81,19,0.2346,0
4601,30-35,125,28,0.224,0
4601,35-40,73,22,0.3014,0
4601,40-45,10,0,0.0,0
4601,45+,64,22,0.3438,0
4601,<30,89,25,0.2809,0
4603,30-35,56,14,0.25,0
4603,35-40,59,12,0.2034,0
4603,40-45,20,2,0.1,0
4603,45+,16,5,0.3125,0
4603,<30,141,17,0.1206,0
4604,30-35,85,27,0.3176,0
4604,35-40,115,29,0.2522,0
4604,40-45,63,22,0.3492,0
4604,45+,65,19,0.2923,0
4604,<30,69,14,0.2029,0
4607,30-35,90,12,0.1333,0
4607,35-40,66,7,0.1061,0
4607,40-45,18,4,0.2222,0
4607,45+,47,8,0.1702,0
4607,<30,138,24,0.1739,0
4608,30-35,105,20,0.1905,0
4608,35-40,55,8,0.1455,0
4608,40-45,40,7,0.175,0
4608,45+,20,5,0.25,0
4608,<30,127,22,0.1732,0
4610,30-35,84,22,0.2619,0
4610,35-40,50,18,0.36,0
4610,40-45,47,9,0.1915,0
4610,45+,24,8,0.3333,0
4610,<30,141,36,0.2553,0
4611,30-35,87,20,0.2299,0
4611,35-40,84,24,0.2857,0
4611,40-45,62,19,0.3065,0
4611,45+,21,7,0.3333,0
4611,<30,92,18,0.1957,0
4614,30-35,96,29,0.3021,0
4614,35-40,72,28,0.3889,0
4614,40-45,48,12,0.25,0
4614,45+,18,5,0.2778,0
4614,<30,88,27,0.3068,0
4615,30-35,61,7,0.1148,0
4615,35-40,15,1,0.0667,0
4615,40-45,41,0,0.0,0
4615,45+,38,3,0.0789,0
4615,<30,106,8,0.0755,0
4618,30-35,54,6,0.1111,0
4618,35-40,56,7,0.125,0
4618,40-45,19,2,0.1053,0
4618,45+,15,1,0.0667,0
4618,<30,110,10,0.0909,0
4619,30-35,64,11,0.1719,0
4619,35-40,72,17,0.2361,0
4619,40-45,20,4,0.2,0
4619,45+,20,3,0.15,0
4619,<30,123,20,0.1626,0
4623,30-35,87,9,0.1034,0
4623,35-40,53,5,0.0943,0
4623,40-45,28,4,0.1429,0
4623,45+,16,3,0.1875,0
4623,<30,134,18,0.1343,0
4624,30-35,41,11,0.2683,0
4624,35-40,91,21,0.2308,0
4624,40-45,80,25,0.3125,0
4624,45+,20,6,0.3,0
4624,<30,126,37,0.2937,0
4625,30-35,61,6,0.0984,0
4625,35-40,55,6,0.1091,0
4625,40-45,88,16,0.1818,0
4625,45+,9,1,0.1111,1
4625,<30,61,13,0.2131,0
4626,30-35,48,5,0.1042,0
4626,35-40,59,7,0.1186,0
4626,40-45,13,3,0.2308,0
4626,45+,37,5,0.1351,0
4626,<30,92,10,0.1087,0
4627,30-35,42,11,0.2619,0
4627,35-40,78,21,0.2692,0
4627,40-45,51,12,0.2353,0
4627,45+,59,20,0.339,0
4627,<30,48,8,0.1667,0
4630,30-35,86,8,0.093,0
4630,35-40,64,14,0.2188,0
4630,40-45,17,2,0.1176,0
4630,45+,21,6,0.2857,0
4630,<30,117,27,0.2308,0
4631,30-35,102,10,0.098,0
4631,35-40,33,9,0.2727,0
4631,40-45,40,6,0.15,0
4631,45+,18,1,0.0556,0
4631,<30,77,12,0.1558,0
4632,30-35,67,7,0.1045,0
4632,35-40,22,0,0.0,0
4632,40-45,35,4,0.1143,0
4632,45+,21,1,0.0476,0
4632,<30,98,8,0.0816,0
4633,30-35,68,8,0.1176,0
4633,35-40,98,17,0.1735,0
4633,40-45,35,6,0.1714,0
4633,45+,31,6,0.1935,0
4633,<30,79,12,0.1519,0
4635,30-35,54,13,0.2407,0
4635,35-40,17,2,0.1176,0
4635,40-45,64,11,0.1719,0
4635,45+,18,3,0.1667,0
4635,<30,81,13,0.1605,0
4636,30-35,46,3,0.0652,0
4636,35-40,73,6,0.0822,0
4636,40-45,17,2,0.1176,0
4636,45+,27,2,0.0741,0
4636,<30,82,11,0.1341,0
4637,30-35,64,10,0.1562,0
4637,35-40,55,14,0.2545,0
4637,40-45,27,3,0.1111,0
4637,45+,18,8,0.4444,0
4637,<30,105,12,0.1143,0
4638,30-35,58,12,0.2069,0
4638,35-40,111,19,0.1712,0
4638,40-45,16,2,0.125,0
4638,45+,19,3,0.1579,0
4638,<30,104,4,0.0385,0
4639,30-35,66,8,0.1212,0
4639,35-40,91,8,0.0879,0
4639,40-45,40,2,0.05,0
4639,<30,101,11,0.1089,0
4640,30-35,122,24,0.1967,0
4640,35-40,95,18,0.1895,0
4640,40-45,17,2,0.1176,0
4640,45+,18,1,0.0556,0
4640,<30,143,32,0.2238,0
4641,30-35,65,5,0.0769,0
4641,35-40,59,9,0.1525,0
4641,40-45,47,5,0.1064,0
4641,45+,10,1,0.1,0
4641,<30,52,7,0.1346,0
4642,30-35,128,38,0.2969,0
4642,35-40,59,25,0.4237,0
4642,40-45,8,2,0.25,1
4642,45+,31,10,0.3226,0
4642,<30,108,32,0.2963,0
4643,30-35,80,20,0.25,0
4643,35-40,62,17,0.2742,0
4643,40-45,19,5,0.2632,0
4643,45+,50,20,0.4,0
4643,<30,116,30,0.2586,0
4644,30-35,48,13,0.2708,0
4644,35-40,29,8,0.2759,0
4644,40-45,86,17,0.1977,0
4644,45+,53,15,0.283,0
4644,<30,117,25,0.2137,0
4645,30-35,32,12,0.375,0
4645,35-40,76,23,0.3026,0
4645,40-45,59,10,0.1695,0
4645,45+,49,14,0.2857,0
4645,<30,136,32,0.2353,0
4648,30-35,20,2,0.1,0
4648,35-40,35,5,0.1429,0
4648,40-45,60,3,0.05,0
4648,45+,19,1,0.0526,0
4648,<30,119,17,0.1429,0
4649,30-35,70,15,0.2143,0
4649,35-40,52,9,0.1731,0
4649,40-45,70,18,0.2571,0
4649,45+,11,1,0.0909,0
4649,<30,170,30,0.1765,0
4650,30-35,47,6,0.1277,0
4650,35-40,64,16,0.25,0
4650,40-45,17,5,0.2941,0
4650,45+,7,1,0.1429,1
4650,<30,71,15,0.2113,0
4651,30-35,77,8,0.1039,0
4651,35-40,33,1,0.0303,0
4651,40-45,44,6,0.1364,0
4651,45+,25,2,0.08,0
4651,<30,75,6,0.08,0
4652,30-35,83,10,0.1205,0
4652,35-40,53,7,0.1321,0
4652,40-45,32,5,0.1562,0
4652,45+,55,10,0.1818,0
4652,<30,67,5,0.0746,0
4653,30-35,56,16,0.2857,0
4653,35-40,55,16,0.2909,0
4653,40-45,37,11,0.2973,0
4653,45+,21,6,0.2857,0
4653,<30,121,35,0.2893,0
4654,30-35,51,8,0.1569,0
4654,35-40,80,18,0.225,0
4654,40-45,42,15,0.3571,0
4654,45+,28,7,0.25,0
4654,<30,106,19,0.1792,0
4656,30-35,53,4,0.0755,0
4656,35-40,38,4,0.1053,0
4656,40-45,21,4,0.1905,0
4656,45+,40,8,0.2,0
4656,<30,135,15,0.1111,0
4659,30-35,82,22,0.2683,0
4659,35-40,40,13,0.325,0
4659,40-45,67,22,0.3284,0
4659,45+,35,11,0.3143,0
4659,<30,153,45,0.2941,0
4660,30-35,65,7,0.1077,0
4660,35-40,27,2,0.0741,0
4660,40-45,10,0,0.0,0
4660,45+,18,1,0.0556,0
4660,<30,40,1,0.025,0
4661,30-35,67,10,0.1493,0
4661,35-40,59,8,0.1356,0
4661,40-45,30,4,0.1333,0
4661,45+,29,3,0.1034,0
4661,<30,89,6,0.0674,0
4663,30-35,40,11,0.275,0
4663,35-40,20,4,0.2,0
4663,40-45,8,1,0.125,1
4663,45+,10,3,0.3,0
4663,<30,6,1,0.1667,1
4664,30-35,51,4,0.0784,0
4664,35-40,50,4,0.08,0
4664,40-45,19,1,0.0526,0
4664,45+,24,1,0.0417,0
4664,<30,84,8,0.0952,0
4665,30-35,39,1,0.0256,0
4665,35-40,59,4,0.0678,0
4665,40-45,32,4,0.125,0
4665,45+,37,2,0.0541,0
4665,<30,104,1,0.0096,0
4666,30-35,59,5,0.0847,0
4666,35-40,33,2,0.0606,0
4666,40-45,15,1,0.0667,0
4666,45+,7,1,0.1429,1
4666,<30,82,6,0.0732,0
4669,30-35,80,7,0.0875,0
4669,35-40,27,3,0.1111,0
4669,40-45,53,6,0.1132,0
4669,45+,6,0,0.0,1
4669,<30,108,5,0.0463,0
4672,30-35,89,11,0.1236,0
4672,35-40,56,3,0.0536,0
4672,40-45,8,0,0.0,1
4672,45+,35,2,0.0571,0
4672,<30,109,3,0.0275,0
4674,30-35,127,17,0.1339,0
4674,35-40,48,11,0.2292,0
4674,40-45,17,1,0.0588,0
4674,45+,62,12,0.1935,0
4674,<30,90,14,0.1556,0
4675,30-35,78,11,0.141,0
4675,35-40,11,2,0.1818,0
4675,40-45,40,4,0.1,0
4675,45+,16,6,0.375,0
4675,<30,93,18,0.1935,0
4676,30-35,47,7,0.1489,0
4676,35-40,64,10,0.1562,0
4676,40-45,29,4,0.1379,0
4676,45+,25,6,0.24,0
4676,<30,123,9,0.0732,0
4677,30-35,62,16,0.2581,0
4677,35-40,70,15,0.2143,0
4677,40-45,39,9,0.2308,0
4677,45+,14,4,0.2857,0
4677,<30,88,20,0.2273,0
4678,30-35,34,3,0.0882,0
4678,35-40,35,7,0.2,0
4678,40-45,34,3,0.0882,0
4678,45+,23,3,0.1304,0
4678,<30,111,19,0.1712,0
4679,30-35,75,21,0.28,0
4679,35-40,61,13,0.2131,0
4679,40-45,66,18,0.2727,0
4679,45+,33,7,0.2121,0
4679,<30,129,34,0.2636,0
4680,30-35,66,5,0.0758,0
4680,35-40,79,12,0.1519,0
4680,40-45,18,0,0.0,0
4680,45+,22,1,0.0455,0
4680,<30,115,11,0.0957,0
4681,30-35,66,7,0.1061,0
4681,35-40,45,1,0.0222,0
4681,<30,64,4,0.0625,0
4682,30-35,113,25,0.2212,0
4682,35-40,62,20,0.3226,0
4682,40-45,50,14,0.28,0
4682,45+,26,3,0.1154,0
4682,<30,121,38,0.314,0
4683,30-35,54,6,0.1111,0
4683,35-40,9,0,0.0,1
4683,40-45,22,2,0.0909,0
4683,45+,25,7,0.28,0
4683,<30,52,3,0.0577,0
4684,30-35,91,20,0.2198,0
4684,35-40,71,11,0.1549,0
4684,40-45,55,11,0.2,0
4684,45+,10,0,0.0,0
4684,<30,86,14,0.1628,0
4685,30-35,132,41,0.3106,0
4685,35-40,28,10,0.3571,0
4685,40-45,18,6,0.3333,0
4685,45+,9,3,0.3333,1
4685,<30,117,42,0.359,0
4686,30-35,121,33,0.2727,0
4686,35-40,61,18,0.2951,0
4686,40-45,55,18,0.3273,0
4686,45+,23,4,0.1739,0
4686,<30,77,24,0.3117,0
4688,30-35,76,13,0.1711,0
4688,35-40,105,25,0.2381,0
4688,40-45,61,21,0.3443,0
4688,45+,39,16,0.4103,0
4688,<30,76,22,0.2895,0
4689,30-35,68,5,0.0735,0
4689,35-40,63,12,0.1905,0
4689,40-45,31,6,0.1935,0
4689,45+,47,9,0.1915,0
4689,<30,57,9,0.1579,0
4690,30-35,22,4,0.1818,0
4690,35-40,17,4,0.2353,0
4690,<30,15,2,0.1333,0
4691,30-35,53,9,0.1698,0
4691,35-40,68,6,0.0882,0
4691,40-45,19,5,0.2632,0
4691,45+,27,2,0.0741,0
4691,<30,55,5,0.0909,0
4692,30-35,60,16,0.2667,0
4692,35-40,62,6,0.0968,0
4692,40-45,32,4,0.125,0
4692,45+,25,3,0.12,0
4692,<30,98,13,0.1327,0
4693,30-35,62,3,0.0484,0
4693,35-40,63,4,0.0635,0
4693,40-45,56,2,0.0357,0
4693,45+,54,8,0.1481,0
4693,<30,64,4,0.0625,0
4694,30-35,70,5,0.0714,0
4694,35-40,54,8,0.1481,0
4694,40-45,19,1,0.0526,0
4694,45+,21,3,0.1429,0
4694,<30,94,11,0.117,0
4695,30-35,61,6,0.0984,0
4695,35-40,81,15,0.1852,0
4695,40-45,34,4,0.1176,0
4695,45+,73,16,0.2192,0
4695,<30,51,6,0.1176,0
4697,30-35,74,7,0.0946,0
4697,35-40,22,0,0.0,0
4697,40-45,34,4,0.1176,0
4697,45+,8,0,0.0,1
4697,<30,158,8,0.0506,0
4700,30-35,113,30,0.2655,0
4700,35-40,37,9,0.2432,0
4700,40-45,44,5,0.1136,0
4700,45+,3,0,0.0,1
4700,<30,113,22,0.1947,0
4702,30-35,79,19,0.2405,0
4702,35-40,95,39,0.4105,0
4702,40-45,31,10,0.3226,0
4702,45+,32,9,0.2812,0
4702,<30,85,20,0.2353,0
4703,30-35,100,22,0.22,0
4703,35-40,47,7,0.1489,0
4703,40-45,57,12,0.2105,0
4703,45+,49,19,0.3878,0
4703,<30,81,18,0.2222,0
4704,30-35,64,20,0.3125,0
4704,35-40,114,37,0.3246,0
4704,40-45,46,8,0.1739,0
4704,45+,63,17,0.2698,0
4704,<30,111,22,0.1982,0
4705,30-35,79,9,0.1139,0
4705,35-40,34,2,0.0588,0
4705,40-45,65,6,0.0923,0
4705,45+,18,4,0.2222,0
4705,<30,77,9,0.1169,0
4706,30-35,139,33,0.2374,0
4706,35-40,57,9,0.1579,0
4706,45+,33,7,0.2121,0
4706,<30,110,17,0.1545,0
4708,30-35,60,5,0.0833,0
4708,35-40,68,2,0.0294,0
4708,40-45,39,4,0.1026,0
4708,45+,10,1,0.1,0
4708,<30,77,1,0.013,0
4709,30-35,50,10,0.2,0
4709,35-40,90,18,0.2,0
4709,40-45,36,6,0.1667,0
4709,45+,25,5,0.2,0
4709,<30,116,13,0.1121,0
4710,30-35,79,15,0.1899,0
4710,35-40,97,21,0.2165,0
4710,40-45,43,11,0.2558,0
4710,45+,32,5,0.1562,0
4710,<30,132,31,0.2348,0
4711,30-35,62,8,0.129,0
4711,35-40,57,9,0.1579,0
4711,40-45,50,9,0.18,0
4711,45+,38,9,0.2368,0
4711,<30,98,15,0.1531,0
4713,30-35,109,30,0.2752,0
4713,35-40,54,14,0.2593,0
4713,40-45,68,21,0.3088,0
4713,45+,39,12,0.3077,0
4713,<30,133,27,0.203,0
4714,30-35,48,3,0.0625,0
4714,35-40,49,4,0.0816,0
4714,40-45,47,3,0.0638,0
4714,45+,47,9,0.1915,0
4714,<30,83,4,0.0482,0
4715,30-35,55,16,0.2909,0
4715,35-40,60,24,0.4,0
4715,40-45,48,16,0.3333,0
4715,45+,22,7,0.3182,0
4715,<30,111,31,0.2793,0
4718,30-35,49,14,0.2857,0
4718,35-40,70,15,0.2143,0
4718,40-45,40,10,0.25,0
4718,45+,48,12,0.25,0
4718,<30,92,19,0.2065,0
4719,30-35,156,38,0.2436,0
4719,35-40,50,15,0.3,0
4719,40-45,28,11,0.3929,0
4719,45+,46,20,0.4348,0
4719,<30,85,28,0.3294,0
4720,30-35,51,1,0.0196,0
4720,35-40,63,5,0.0794,0
4720,40-45,9,0,0.0,1
4720,45+,9,0,0.0,1
4720,<30,106,12,0.1132,0
4723,30-35,49,3,0.0612,0
4723,35-40,43,8,0.186,0
4723,40-45,36,7,0.1944,0
4723,45+,59,5,0.0847,0
4723,<30,66,7,0.1061,0
4724,30-35,48,0,0.0,0
4724,35-40,23,2,0.087,0
4724,40-45,26,2,0.0769,0
4724,45+,10,2,0.2,0
4724,<30,84,0,0.0,0
4725,30-35,46,6,0.1304,0
4725,35-40,83,10,0.1205,0
4725,40-45,17,2,0.1176,0
4725,45+,19,1,0.0526,0
4725,<30,126,16,0.127,0
4726,30-35,26,5,0.1923,0
4726,35-40,18,3,0.1667,0
4726,40-45,16,0,0.0,0
4726,45+,10,0,0.0,0
4726,<30,25,1,0.04,0
4727,30-35,81,9,0.1111,0
4727,35-40,26,1,0.0385,0
4727,40-45,18,2,0.1111,0
4727,45+,27,7,0.2593,0
4727,<30,111,7,0.0631,0
4728,30-35,44,6,0.1364,0
4728,35-40,67,7,0.1045,0
4728,40-45,50,9,0.18,0
4728,45+,19,2,0.1053,0
4728,<30,94,9,0.0957,0
4729,30-35,32,1,0.0312,0
4729,35-40,44,3,0.0682,0
4729,40-45,30,5,0.1667,0
4729,45+,24,4,0.1667,0
4729,<30,72,6,0.0833,0
4730,30-35,48,5,0.1042,0
4730,35-40,43,9,0.2093,0
4730,40-45,9,3,0.3333,1
4730,45+,53,15,0.283,0
4730,<30,107,15,0.1402,0
4731,30-35,45,4,0.0889,0
4731,35-40,40,2,0.05,0
4731,40-45,29,5,0.1724,0
4731,<30,146,21,0.1438,0
4732,30-35,98,18,0.1837,0
4732,35-40,54,20,0.3704,0
4732,40-45,49,14,0.2857,0
4732,45+,38,10,0.2632,0
4732,<30,129,28,0.2171,0
4733,30-35,67,11,0.1642,0
4733,35-40,48,4,0.0833,0
4733,40-45,28,6,0.2143,0
4733,45+,17,5,0.2941,0
4733,<30,75,13,0.1733,0
4734,30-35,76,23,0.3026,0
4734,35-40,82,20,0.2439,0
4734,40-45,32,13,0.4062,0
4734,45+,18,8,0.4444,0
4734,<30,132,43,0.3258,0
4735,30-35,78,12,0.1538,0
4735,35-40,48,6,0.125,0
4735,40-45,36,7,0.1944,0
4735,45+,26,3,0.1154,0
4735,<30,96,13,0.1354,0
4736,30-35,43,13,0.3023,0
4736,35-40,70,23,0.3286,0
4736,40-45,31,7,0.2258,0
