racer_id,stadium_number,entry_course_actual,races,wins,win_rate,low_sample
4487,1,4,6,0,0.0,1
4487,1,5,4,0,0.0,1
4487,1,6,4,0,0.0,1
4487,10,1,1,1,1.0,1
4487,10,2,1,0,0.0,1
4487,10,3,3,0,0.0,1
4487,10,4,3,0,0.0,1
4487,10,5,1,0,0.0,1
4487,11,1,7,2,0.2857,1
4487,11,2,5,0,0.0,1
4487,11,3,6,0,0.0,1
4487,11,4,4,1,0.25,1
4487,11,5,4,0,0.0,1
4487,11,6,6,0,0.0,1
4487,12,1,1,0,0.0,1
4487,12,2,1,0,0.0,1
4487,12,3,2,0,0.0,1
4487,12,4,1,0,0.0,1
4487,12,5,1,0,0.0,1
4487,12,6,1,0,0.0,1
4487,13,1,3,2,0.6667,1
4487,13,2,2,0,0.0,1
4487,13,3,4,0,0.0,1
4487,13,4,3,0,0.0,1
4487,13,5,3,0,0.0,1
4487,13,6,4,0,0.0,1
4487,14,1,1,1,1.0,1
4487,14,2,1,1,1.0,1
4487,14,3,1,0,0.0,1
4487,14,4,1,0,0.0,1
4487,14,5,1,0,0.0,1
4487,14,6,1,0,0.0,1
4487,15,1,4,2,0.5,1
4487,15,2,3,0,0.0,1
4487,15,3,6,0,0.0,1
4487,15,4,5,0,0.0,1
4487,15,5,6,0,0.0,1
4487,15,6,2,0,0.0,1
4487,18,1,2,0,0.0,1
4487,18,2,3,1,0.3333,1
4487,18,3,4,0,0.0,1
4487,18,4,1,0,0.0,1
4487,18,5,6,0,0.0,1
4487,18,6,2,0,0.0,1
4487,19,2,3,1,0.3333,1
4487,19,3,1,0,0.0,1
4487,19,4,2,0,0.0,1
4487,19,5,1,0,0.0,1
4487,20,1,2,0,0.0,1
4487,20,2,4,0,0.0,1
4487,20,3,5,1,0.2,1
4487,20,4,4,0,0.0,1
4487,20,5,4,0,0.0,1
4487,20,6,1,0,0.0,1
4487,21,1,2,1,0.5,1
4487,21,2,3,0,0.0,1
4487,21,3,4,0,0.0,1
4487,21,4,6,0,0.0,1
4487,21,5,2,1,0.5,1
4487,21,6,2,0,0.0,1
4487,22,1,6,2,0.3333,1
4487,22,2,9,1,0.1111,1
4487,22,3,10,3,0.3,0
4487,22,4,8,0,0.0,1
4487,22,5,7,0,0.0,1
4487,22,6,6,0,0.0,1
4487,23,1,2,0,0.0,1
4487,23,2,1,0,0.0,1
4487,23,3,1,0,0.0,1
4487,23,4,2,0,0.0,1
4487,23,5,1,0,0.0,1
4487,23,6,2,0,0.0,1
4487,24,1,2,1,0.5,1
4487,24,2,3,0,0.0,1
4487,24,3,5,1,0.2,1
4487,24,4,2,0,0.0,1
4487,24,5,4,0,0.0,1
4487,24,6,4,0,0.0,1
4487,6,1,2,1,0.5,1
4487,6,2,5,1,0.2,1
4487,6,3,2,0,0.0,1
4487,6,4,2,0,0.0,1
4487,6,5,4,0,0.0,1
4487,6,6,2,0,0.0,1
4487,8,1,1,1,1.0,1
4487,8,2,3,1,0.3333,1
4487,8,3,3,0,0.0,1
4487,8,4,2,1,0.5,1
4487,8,5,3,0,0.0,1
4487,8,6,1,0,0.0,1
4487,9,1,2,1,0.5,1
4487,9,2,1,0,0.0,1
4487,9,3,2,0,0.0,1
4487,9,4,1,0,0.0,1
4487,9,5,3,0,0.0,1
4487,9,6,1,0,0.0,1
4488,1,1,7,4,0.5714,1
4488,1,2,5,1,0.2,1
4488,1,3,3,1,0.3333,1
4488,1,4,3,1,0.3333,1
4488,1,5,5,0,0.0,1
4488,1,6,5,0,0.0,1
4488,10,1,4,3,0.75,1
4488,10,2,3,1,0.3333,1
4488,10,3,4,1,0.25,1
4488,10,4,3,0,0.0,1
4488,10,5,2,0,0.0,1
4488,10,6,3,0,0.0,1
4488,12,1,3,3,1.0,1
4488,12,2,3,0,0.0,1
4488,12,3,2,0,0.0,1
4488,12,4,2,1,0.5,1
4488,12,5,3,0,0.0,1
4488,12,6,3,0,0.0,1
4488,13,1,8,6,0.75,1
4488,13,2,7,2,0.2857,1
4488,13,3,3,0,0.0,1
4488,13,4,6,1,0.1667,1
4488,13,5,4,1,0.25,1
4488,13,6,3,0,0.0,1
4488,14,1,4,3,0.75,1
4488,14,2,2,1,0.5,1
4488,14,3,2,2,1.0,1
4488,14,4,3,0,0.0,1
4488,14,5,2,1,0.5,1
4488,14,6,4,0,0.0,1
4488,15,1,2,1,0.5,1
4488,15,3,2,0,0.0,1
4488,15,4,2,0,0.0,1
4488,15,6,2,0,0.0,1
4488,17,1,3,3,1.0,1
4488,17,2,1,0,0.0,1
4488,17,3,2,0,0.0,1
4488,17,4,1,0,0.0,1
4488,17,5,2,0,0.0,1
4488,17,6,2,0,0.0,1
4488,18,1,3,1,0.3333,1
4488,18,2,2,2,1.0,1
4488,18,3,1,0,0.0,1
4488,18,4,1,0,0.0,1
4488,18,5,1,0,0.0,1
4488,18,6,2,0,0.0,1
4488,2,1,7,4,0.5714,1
4488,2,2,3,0,0.0,1
4488,2,3,2,1,0.5,1
4488,2,4,5,1,0.2,1
4488,2,5,7,3,0.4286,1
4488,2,6,5,0,0.0,1
4488,20,1,3,1,0.3333,1
4488,20,2,2,0,0.0,1
4488,20,3,4,0,0.0,1
4488,20,4,3,1,0.3333,1
4488,20,5,1,0,0.0,1
4488,20,6,2,0,0.0,1
4488,22,1,2,2,1.0,1
4488,22,2,2,0,0.0,1
4488,22,3,1,0,0.0,1
4488,22,4,1,0,0.0,1
4488,22,5,1,0,0.0,1
4488,22,6,3,0,0.0,1
4488,23,1,2,1,0.5,1
4488,23,2,1,0,0.0,1
4488,23,3,1,0,0.0,1
4488,23,4,1,0,0.0,1
4488,23,5,1,0,0.0,1
4488,23,6,2,0,0.0,1
4488,3,2,1,0,0.0,1
4488,3,3,1,1,1.0,1
4488,3,5,1,0,0.0,1
4488,4,1,3,0,0.0,1
4488,4,2,6,1,0.1667,1
4488,4,3,2,0,0.0,1
4488,4,4,3,0,0.0,1
4488,4,5,6,0,0.0,1
4488,4,6,5,0,0.0,1
4488,5,1,6,3,0.5,1
4488,5,2,5,1,0.2,1
4488,5,3,9,4,0.4444,1
4488,5,4,5,0,0.0,1
4488,5,5,8,0,0.0,1
4488,5,6,6,0,0.0,1
4488,6,1,3,3,1.0,1
4488,6,2,2,1,0.5,1
4488,6,3,1,1,1.0,1
4488,6,4,1,1,1.0,1
4488,6,5,1,0,0.0,1
4488,6,6,2,0,0.0,1
4488,7,1,4,4,1.0,1
4488,7,2,4,1,0.25,1
4488,7,3,3,0,0.0,1
4488,7,4,1,1,1.0,1
4488,7,5,2,1,0.5,1
4488,7,6,2,1,0.5,1
4488,8,1,2,1,0.5,1
4488,8,2,2,0,0.0,1
4488,8,3,1,0,0.0,1
4488,8,4,1,1,1.0,1
4488,8,5,2,0,0.0,1
4488,8,6,2,0,0.0,1
4488,9,1,3,3,1.0,1
4488,9,2,3,0,0.0,1
4488,9,3,1,0,0.0,1
4488,9,4,2,0,0.0,1
4488,9,5,2,0,0.0,1
4489,1,1,2,1,0.5,1
4489,1,2,2,0,0.0,1
4489,1,3,1,0,0.0,1
4489,1,4,1,0,0.0,1
4489,1,5,2,0,0.0,1
4489,1,6,1,0,0.0,1
4489,10,1,2,1,0.5,1
4489,10,2,3,0,0.0,1
4489,10,3,2,1,0.5,1
4489,10,4,3,0,0.0,1
4489,10,5,3,0,0.0,1
4489,10,6,3,0,0.0,1
4489,11,1,2,0,0.0,1
4489,11,2,3,1,0.3333,1
4489,11,3,1,0,0.0,1
4489,11,4,2,0,0.0,1
4489,11,5,2,1,0.5,1
4489,11,6,1,0,0.0,1
4489,12,1,5,1,0.2,1
4489,12,2,9,1,0.1111,1
4489,12,3,10,0,0.0,0
4489,12,4,7,0,0.0,1
4489,12,5,12,0,0.0,0
4489,12,6,9,0,0.0,1
4489,14,1,2,0,0.0,1
4489,14,2,2,0,0.0,1
4489,14,3,1,0,0.0,1
4489,14,4,2,1,0.5,1
4489,14,5,1,1,1.0,1
4489,14,6,1,0,0.0,1
4489,15,1,1,0,0.0,1
4489,15,2,1,0,0.0,1
4489,15,3,1,0,0.0,1
4489,15,4,2,0,0.0,1
4489,15,5,1,0,0.0,1
4489,15,6,1,0,0.0,1
4489,17,1,5,2,0.4,1
4489,17,2,3,1,0.3333,1
4489,17,3,2,1,0.5,1
4489,17,4,3,0,0.0,1
4489,17,5,5,0,0.0,1
4489,17,6,3,0,0.0,1
4489,18,1,1,0,0.0,1
4489,18,2,1,0,0.0,1
4489,18,3,2,0,0.0,1
4489,18,4,2,0,0.0,1
4489,18,5,2,1,0.5,1
4489,18,6,1,0,0.0,1
4489,2,1,3,2,0.6667,1
4489,2,2,2,2,1.0,1
4489,2,3,2,0,0.0,1
4489,2,4,2,1,0.5,1
4489,2,5,4,0,0.0,1
4489,2,6,1,0,0.0,1
4489,20,1,2,2,1.0,1
4489,20,2,1,0,0.0,1
4489,20,3,3,0,0.0,1
4489,20,4,3,1,0.3333,1
4489,20,5,4,0,0.0,1
4489,20,6,3,0,0.0,1
4489,21,1,3,2,0.6667,1
4489,21,2,7,1,0.1429,1
4489,21,3,3,0,0.0,1
4489,21,4,6,1,0.1667,1
4489,21,5,4,1,0.25,1
4489,21,6,6,0,0.0,1
4489,22,1,1,0,0.0,1
4489,22,2,1,0,0.0,1
4489,22,3,2,1,0.5,1
4489,22,4,2,0,0.0,1
4489,22,5,1,0,0.0,1
4489,22,6,1,0,0.0,1
4489,23,1,2,1,0.5,1
4489,23,2,1,0,0.0,1
4489,23,3,2,0,0.0,1
4489,23,4,3,0,0.0,1
4489,23,5,2,0,0.0,1
4489,23,6,1,0,0.0,1
4489,24,1,1,1,1.0,1
4489,24,2,2,0,0.0,1
4489,24,3,2,0,0.0,1
4489,24,4,2,1,0.5,1
4489,24,5,2,0,0.0,1
4489,24,6,1,0,0.0,1
4489,4,1,1,0,0.0,1
4489,4,2,1,0,0.0,1
4489,4,3,1,1,1.0,1
4489,4,4,1,1,1.0,1
4489,4,5,1,1,1.0,1
4489,4,6,2,0,0.0,1
4489,5,1,6,5,0.8333,1
4489,5,2,3,1,0.3333,1
4489,5,3,4,0,0.0,1
4489,5,4,6,1,0.1667,1
4489,5,5,5,0,0.0,1
4489,5,6,5,0,0.0,1
4489,6,1,3,0,0.0,1
4489,6,2,2,1,0.5,1
4489,6,3,4,0,0.0,1
4489,6,4,4,0,0.0,1
4489,6,5,4,0,0.0,1
4489,6,6,2,0,0.0,1
4489,9,1,4,3,0.75,1
4489,9,2,5,1,0.2,1
4489,9,3,4,0,0.0,1
4489,9,4,6,1,0.1667,1
4489,9,5,4,0,0.0,1
4489,9,6,5,0,0.0,1
4491,1,1,8,4,0.5,1
4491,1,2,9,0,0.0,1
4491,1,3,6,0,0.0,1
4491,1,4,6,0,0.0,1
4491,1,5,7,0,0.0,1
4491,1,6,9,0,0.0,1
4491,10,1,2,0,0.0,1
4491,10,2,3,1,0.3333,1
4491,10,3,3,0,0.0,1
4491,10,4,3,0,0.0,1
4491,10,5,4,0,0.0,1
4491,10,6,2,0,0.0,1
4491,12,1,1,1,1.0,1
4491,12,2,1,0,0.0,1
4491,12,3,2,0,0.0,1
4491,12,4,2,0,0.0,1
4491,12,5,1,0,0.0,1
4491,12,6,1,0,0.0,1
4491,16,3,1,0,0.0,1
4491,16,6,4,0,0.0,1
4491,18,1,2,0,0.0,1
4491,18,2,2,0,0.0,1
4491,18,3,3,1,0.3333,1
4491,18,4,6,0,0.0,1
4491,18,5,1,0,0.0,1
4491,18,6,3,0,0.0,1
4491,2,1,4,0,0.0,1
4491,2,2,6,0,0.0,1
4491,2,3,5,0,0.0,1
4491,2,4,4,0,0.0,1
4491,2,5,5,1,0.2,1
4491,2,6,3,0,0.0,1
4491,20,1,1,0,0.0,1
4491,20,2,2,0,0.0,1
4491,20,3,2,0,0.0,1
4491,20,4,1,0,0.0,1
4491,20,5,2,0,0.0,1
4491,20,6,1,0,0.0,1
4491,21,2,2,0,0.0,1
4491,21,3,1,0,0.0,1
4491,21,4,3,0,0.0,1
4491,21,5,1,0,0.0,1
4491,21,6,1,0,0.0,1
4491,22,1,1,1,1.0,1
4491,22,2,2,0,0.0,1
4491,22,3,2,1,0.5,1
4491,22,4,2,0,0.0,1
4491,22,5,1,0,0.0,1
4491,22,6,2,0,0.0,1
4491,3,1,7,2,0.2857,1
4491,3,2,3,0,0.0,1
4491,3,3,3,0,0.0,1
4491,3,4,5,0,0.0,1
4491,3,5,4,0,0.0,1
4491,3,6,6,0,0.0,1
4491,4,1,5,2,0.4,1
4491,4,2,8,0,0.0,1
4491,4,3,5,0,0.0,1
4491,4,4,7,0,0.0,1
4491,4,5,6,0,0.0,1
4491,4,6,4,0,0.0,1
4491,5,1,3,1,0.3333,1
4491,5,2,4,1,0.25,1
4491,5,3,6,0,0.0,1
4491,5,4,5,0,0.0,1
4491,5,5,4,0,0.0,1
4491,5,6,2,0,0.0,1
4491,6,1,2,0,0.0,1
4491,6,2,1,0,0.0,1
4491,6,3,1,0,0.0,1
4491,6,4,1,0,0.0,1
4491,6,5,1,1,1.0,1
4491,6,6,2,0,0.0,1
4491,7,1,2,1,0.5,1
4491,7,2,3,0,0.0,1
4491,7,3,2,0,0.0,1
4491,7,4,4,0,0.0,1
4491,7,5,2,0,0.0,1
4491,7,6,3,0,0.0,1
4491,8,1,2,2,1.0,1
4491,8,2,3,0,0.0,1
4491,8,3,3,0,0.0,1
4491,8,4,2,0,0.0,1
4491,8,5,4,0,0.0,1
4491,8,6,2,0,0.0,1
4491,9,1,2,1,0.5,1
4491,9,2,3,0,0.0,1
4491,9,3,4,0,0.0,1
4491,9,4,2,0,0.0,1
4491,9,5,4,1,0.25,1
4491,9,6,3,0,0.0,1
4492,1,1,3,1,0.3333,1
4492,1,2,1,1,1.0,1
4492,1,4,1,0,0.0,1
4492,1,5,2,1,0.5,1
4492,1,6,1,0,0.0,1
4492,10,1,2,1,0.5,1
4492,10,2,2,0,0.0,1
4492,10,3,1,0,0.0,1
4492,10,4,1,0,0.0,1
4492,10,5,1,0,0.0,1
4492,10,6,3,0,0.0,1
4492,15,1,3,2,0.6667,1
4492,15,2,3,2,0.6667,1
4492,15,3,1,0,0.0,1
4492,15,4,2,1,0.5,1
4492,15,5,3,1,0.3333,1
4492,15,6,1,0,0.0,1
4492,20,1,1,1,1.0,1
4492,20,2,2,0,0.0,1
4492,20,4,2,1,0.5,1
4492,20,6,2,0,0.0,1
4492,23,1,2,1,0.5,1
4492,23,2,2,0,0.0,1
4492,23,4,1,0,0.0,1
4492,23,5,1,0,0.0,1
4492,23,6,1,0,0.0,1
4492,24,1,3,3,1.0,1
4492,24,2,1,0,0.0,1
4492,24,3,1,0,0.0,1
4492,24,4,3,2,0.6667,1
4492,24,5,2,1,0.5,1
4492,24,6,1,0,0.0,1
4492,5,1,2,1,0.5,1
4492,5,2,3,0,0.0,1
4492,5,3,1,1,1.0,1
4492,5,4,1,0,0.0,1
4492,5,5,2,1,0.5,1
4492,5,6,2,0,0.0,1
4492,7,1,3,2,0.6667,1
4492,7,2,4,1,0.25,1
4492,7,3,3,1,0.3333,1
4492,7,4,3,0,0.0,1
4492,7,5,1,0,0.0,1
4492,7,6,2,0,0.0,1
4492,8,1,4,3,0.75,1
4492,8,2,4,1,0.25,1
4492,8,3,2,0,0.0,1
4492,8,4,4,0,0.0,1
4492,8,5,1,0,0.0,1
4492,8,6,4,0,0.0,1
4494,1,1,2,1,0.5,1
4494,1,2,2,0,0.0,1
4494,1,3,2,0,0.0,1
4494,1,4,4,0,0.0,1
4494,1,5,1,0,0.0,1
4494,1,6,5,0,0.0,1
4494,10,1,2,2,1.0,1
4494,10,2,3,0,0.0,1
4494,10,3,3,1,0.3333,1
4494,10,4,2,1,0.5,1
4494,10,5,4,1,0.25,1
4494,10,6,2,0,0.0,1
4494,12,1,7,5,0.7143,1
4494,12,2,5,1,0.2,1
4494,12,3,4,0,0.0,1
4494,12,4,2,0,0.0,1
4494,12,5,5,1,0.2,1
4494,12,6,3,0,0.0,1
4494,13,1,1,0,0.0,1
4494,13,2,2,0,0.0,1
4494,13,3,1,0,0.0,1
4494,13,4,1,0,0.0,1
4494,13,5,1,0,0.0,1
4494,13,6,2,0,0.0,1
4494,14,1,3,1,0.3333,1
4494,14,2,2,0,0.0,1
4494,14,3,3,0,0.0,1
4494,14,4,2,0,0.0,1
4494,14,5,3,1,0.3333,1
4494,14,6,4,0,0.0,1
4494,15,1,1,1,1.0,1
4494,15,2,2,0,0.0,1
4494,15,3,1,0,0.0,1
4494,15,5,2,0,0.0,1
4494,15,6,2,1,0.5,1
4494,16,1,1,1,1.0,1
4494,16,2,1,0,0.0,1
4494,16,3,2,0,0.0,1
4494,16,4,2,0,0.0,1
4494,16,5,2,0,0.0,1
4494,16,6,1,0,0.0,1
4494,18,1,1,1,1.0,1
4494,18,2,1,0,0.0,1
4494,18,3,2,1,0.5,1
4494,18,4,1,0,0.0,1
4494,18,5,1,0,0.0,1
4494,18,6,1,0,0.0,1
4494,19,1,1,1,1.0,1
4494,19,3,2,0,0.0,1
4494,19,4,2,1,0.5,1
4494,19,5,1,0,0.0,1
4494,19,6,1,0,0.0,1
4494,2,1,2,0,0.0,1
4494,2,2,3,0,0.0,1
4494,2,3,3,0,0.0,1
4494,2,4,5,0,0.0,1
4494,2,5,3,1,0.3333,1
4494,2,6,2,0,0.0,1
4494,20,1,3,3,1.0,1
4494,20,2,1,0,0.0,1
4494,20,3,2,1,0.5,1
4494,20,4,3,0,0.0,1
4494,20,5,3,0,0.0,1
4494,20,6,4,0,0.0,1
4494,21,1,1,0,0.0,1
4494,21,2,2,1,0.5,1
4494,21,3,3,0,0.0,1
4494,21,4,3,0,0.0,1
4494,21,5,4,0,0.0,1
4494,21,6,3,0,0.0,1
4494,24,1,2,1,0.5,1
4494,24,2,1,0,0.0,1
4494,24,3,1,0,0.0,1
4494,24,4,1,0,0.0,1
4494,24,5,1,0,0.0,1
4494,24,6,3,0,0.0,1
4494,4,1,2,0,0.0,1
4494,4,2,2,0,0.0,1
4494,4,4,2,1,0.5,1
4494,4,5,1,0,0.0,1
4494,4,6,2,0,0.0,1
4494,5,3,1,0,0.0,1
4494,5,6,1,0,0.0,1
4494,6,1,13,9,0.6923,0
4494,6,2,7,0,0.0,1
4494,6,3,9,4,0.4444,1
4494,6,4,11,0,0.0,0
4494,6,5,10,2,0.2,0
4494,6,6,4,0,0.0,1
4494,7,1,6,3,0.5,1
4494,7,2,6,4,0.6667,1
4494,7,3,6,3,0.5,1
4494,7,4,2,0,0.0,1
4494,7,5,5,0,0.0,1
4494,7,6,2,0,0.0,1
4494,8,1,5,4,0.8,1
4494,8,2,2,1,0.5,1
4494,8,3,4,0,0.0,1
4494,8,4,4,0,0.0,1
4494,8,5,2,1,0.5,1
4494,8,6,3,0,0.0,1
4494,9,1,4,4,1.0,1
4494,9,2,8,3,0.375,1
4494,9,3,4,0,0.0,1
4494,9,4,3,0,0.0,1
4494,9,5,6,3,0.5,1
4494,9,6,2,0,0.0,1
4495,1,1,4,0,0.0,1
4495,1,2,5,1,0.2,1
4495,1,3,2,0,0.0,1
4495,1,4,7,0,0.0,1
4495,1,5,3,0,0.0,1
4495,1,6,6,0,0.0,1
4495,10,1,3,2,0.6667,1
4495,10,2,2,1,0.5,1
4495,10,3,2,0,0.0,1
4495,10,4,4,1,0.25,1
4495,10,5,4,0,0.0,1
4495,10,6,3,0,0.0,1
4495,11,1,1,1,1.0,1
4495,11,2,3,0,0.0,1
4495,11,3,1,1,1.0,1
4495,11,4,1,0,0.0,1
4495,11,5,2,1,0.5,1
4495,11,6,2,0,0.0,1
4495,12,1,2,1,0.5,1
4495,12,2,4,0,0.0,1
4495,12,3,2,0,0.0,1
4495,12,4,3,1,0.3333,1
4495,12,5,4,0,0.0,1
4495,12,6,3,0,0.0,1
4495,15,1,3,2,0.6667,1
4495,15,2,1,0,0.0,1
4495,15,3,2,0,0.0,1
4495,15,4,2,0,0.0,1
4495,15,5,1,0,0.0,1
4495,15,6,2,0,0.0,1
4495,16,1,1,0,0.0,1
4495,16,3,2,1,0.5,1
4495,16,4,1,0,0.0,1
4495,16,5,2,0,0.0,1
4495,16,6,1,0,0.0,1
4495,17,1,2,1,0.5,1
4495,17,2,1,0,0.0,1
4495,17,3,3,0,0.0,1
4495,17,4,1,0,0.0,1
4495,17,5,2,0,0.0,1
4495,17,6,1,0,0.0,1
4495,18,2,1,0,0.0,1
4495,18,3,1,0,0.0,1
4495,18,4,1,0,0.0,1
4495,18,5,2,0,0.0,1
4495,2,1,2,1,0.5,1
4495,2,2,1,0,0.0,1
4495,2,3,3,0,0.0,1
4495,2,4,3,0,0.0,1
4495,2,5,1,0,0.0,1
4495,2,6,3,0,0.0,1
4495,20,1,5,4,0.8,1
4495,20,2,6,2,0.3333,1
4495,20,3,4,1,0.25,1
4495,20,4,8,4,0.5,1
4495,20,5,9,2,0.2222,1
4495,20,6,5,2,0.4,1
4495,22,1,6,6,1.0,1
4495,22,2,7,0,0.0,1
4495,22,3,8,1,0.125,1
4495,22,4,6,1,0.1667,1
4495,22,5,6,0,0.0,1
4495,22,6,6,0,0.0,1
4495,23,1,1,1,1.0,1
4495,23,2,1,0,0.0,1
4495,23,3,1,0,0.0,1
4495,23,4,3,0,0.0,1
4495,23,5,1,0,0.0,1
4495,23,6,2,0,0.0,1
4495,24,1,6,4,0.6667,1
4495,24,2,5,3,0.6,1
4495,24,3,5,2,0.4,1
4495,24,4,5,0,0.0,1
4495,24,5,3,0,0.0,1
4495,24,6,5,1,0.2,1
4495,3,1,1,1,1.0,1
4495,3,2,2,1,0.5,1
4495,3,3,1,0,0.0,1
4495,3,4,1,1,1.0,1
4495,3,5,2,1,0.5,1
4495,3,6,1,0,0.0,1
4495,4,1,1,0,0.0,1
4495,4,2,2,0,0.0,1
4495,4,3,2,0,0.0,1
4495,4,4,1,0,0.0,1
4495,4,5,3,1,0.3333,1
4495,4,6,1,0,0.0,1
4496,1,1,3,2,0.6667,1
4496,1,2,3,0,0.0,1
4496,1,3,4,0,0.0,1
4496,1,4,4,2,0.5,1
4496,1,6,2,0,0.0,1
4496,10,1,6,3,0.5,1
4496,10,2,1,0,0.0,1
4496,10,3,1,0,0.0,1
4496,11,1,4,3,0.75,1
4496,11,2,4,0,0.0,1
4496,11,3,2,0,0.0,1
4496,11,4,3,0,0.0,1
4496,11,5,4,0,0.0,1
4496,11,6,2,1,0.5,1
4496,12,1,2,1,0.5,1
4496,12,2,2,0,0.0,1
4496,12,3,2,0,0.0,1
4496,12,4,1,1,1.0,1
4496,12,5,3,1,0.3333,1
4496,12,6,1,0,0.0,1
4496,13,1,5,4,0.8,1
4496,13,2,5,1,0.2,1
4496,13,3,3,1,0.3333,1
4496,13,4,2,1,0.5,1
4496,13,5,3,0,0.0,1
4496,13,6,3,1,0.3333,1
4496,15,1,2,2,1.0,1
4496,15,2,1,0,0.0,1
4496,15,3,2,0,0.0,1
4496,15,4,2,0,0.0,1
4496,15,5,1,0,0.0,1
4496,15,6,2,0,0.0,1
4496,16,1,4,3,0.75,1
4496,16,2,1,0,0.0,1
4496,16,3,1,0,0.0,1
4496,16,4,2,1,0.5,1
4496,16,5,2,1,0.5,1
4496,17,1,5,2,0.4,1
4496,17,2,4,0,0.0,1
4496,17,4,5,1,0.2,1
4496,17,5,3,0,0.0,1
4496,17,6,4,1,0.25,1
4496,19,1,4,2,0.5,1
4496,19,2,3,0,0.0,1
4496,19,3,3,0,0.0,1
4496,19,4,4,0,0.0,1
4496,19,5,3,0,0.0,1
4496,19,6,1,0,0.0,1
4496,2,1,5,1,0.2,1
4496,2,2,3,0,0.0,1
4496,2,3,4,1,0.25,1
4496,2,4,3,0,0.0,1
4496,2,5,1,0,0.0,1
4496,2,6,3,0,0.0,1
4496,20,1,3,1,0.3333,1
4496,20,2,1,1,1.0,1
4496,20,3,1,0,0.0,1
4496,20,4,1,0,0.0,1
4496,20,5,2,0,0.0,1
4496,20,6,2,1,0.5,1
4496,21,1,3,0,0.0,1
4496,21,2,1,0,0.0,1
4496,21,3,4,0,0.0,1
4496,21,5,1,0,0.0,1
4496,21,6,1,0,0.0,1
4496,23,1,7,3,0.4286,1
4496,23,2,5,0,0.0,1
4496,23,3,2,0,0.0,1
4496,23,4,2,0,0.0,1
4496,23,5,1,0,0.0,1
4496,24,1,2,2,1.0,1
4496,24,2,3,0,0.0,1
4496,24,3,2,0,0.0,1
4496,24,6,1,0,0.0,1
4496,4,1,11,7,0.6364,0
4496,4,2,10,2,0.2,0
4496,4,3,7,3,0.4286,1
4496,4,4,13,4,0.3077,0
4496,4,5,7,3,0.4286,1
4496,4,6,4,1,0.25,1
4496,5,1,7,4,0.5714,1
4496,5,2,7,2,0.2857,1
4496,5,3,9,2,0.2222,1
4496,5,4,7,2,0.2857,1
4496,5,5,4,1,0.25,1
4496,5,6,5,0,0.0,1
4496,6,1,2,2,1.0,1
4496,6,2,2,0,0.0,1
4496,6,3,2,0,0.0,1
4496,6,4,2,0,0.0,1
4496,6,5,2,0,0.0,1
4496,6,6,1,0,0.0,1
4496,7,1,9,6,0.6667,1
4496,7,2,6,1,0.1667,1
4496,7,3,3,2,0.6667,1
4496,7,4,6,1,0.1667,1
4496,7,5,1,0,0.0,1
4496,7,6,3,0,0.0,1
4496,8,1,5,4,0.8,1
4496,8,2,3,0,0.0,1
4496,8,4,1,1,1.0,1
4496,8,5,3,0,0.0,1
4496,8,6,1,0,0.0,1
4497,1,1,3,2,0.6667,1
4497,1,2,3,0,0.0,1
4497,1,3,2,1,0.5,1
4497,1,4,2,0,0.0,1
4497,1,5,4,1,0.25,1
4497,1,6,3,0,0.0,1
4497,10,1,3,3,1.0,1
4497,10,2,2,1,0.5,1
4497,10,3,1,0,0.0,1
4497,10,4,1,1,1.0,1
4497,10,5,3,0,0.0,1
4497,11,1,1,1,1.0,1
4497,11,2,1,0,0.0,1
4497,11,3,2,0,0.0,1
4497,11,4,2,0,0.0,1
4497,11,5,2,0,0.0,1
4497,12,1,1,1,1.0,1
4497,12,2,3,0,0.0,1
4497,12,3,2,0,0.0,1
4497,12,4,3,1,0.3333,1
4497,12,5,2,0,0.0,1
4497,12,6,2,0,0.0,1
4497,13,1,2,1,0.5,1
4497,13,2,3,1,0.3333,1
4497,13,3,1,1,1.0,1
4497,13,4,2,0,0.0,1
4497,13,5,1,0,0.0,1
4497,13,6,1,1,1.0,1
4497,14,1,1,0,0.0,1
4497,14,2,2,0,0.0,1
4497,14,3,1,1,1.0,1
4497,14,4,1,0,0.0,1
4497,14,5,2,0,0.0,1
4497,14,6,1,0,0.0,1
4497,15,1,3,3,1.0,1
4497,15,2,3,0,0.0,1
4497,15,3,3,2,0.6667,1
4497,15,4,2,0,0.0,1
4497,15,5,1,0,0.0,1
4497,15,6,1,0,0.0,1
4497,17,1,1,1,1.0,1
4497,17,2,2,0,0.0,1
4497,17,3,2,0,0.0,1
4497,17,5,3,0,0.0,1
4497,18,1,2,2,1.0,1
4497,18,2,2,2,1.0,1
4497,18,3,2,1,0.5,1
4497,18,4,1,0,0.0,1
4497,18,5,1,0,0.0,1
4497,18,6,2,0,0.0,1
4497,19,1,4,3,0.75,1
4497,19,2,5,0,0.0,1
4497,19,3,1,0,0.0,1
4497,19,4,3,0,0.0,1
4497,19,5,2,0,0.0,1
4497,19,6,3,0,0.0,1
4497,2,1,4,2,0.5,1
4497,2,2,3,1,0.3333,1
4497,2,3,2,1,0.5,1
4497,2,4,3,0,0.0,1
4497,2,5,1,0,0.0,1
4497,2,6,4,0,0.0,1
4497,20,1,5,4,0.8,1
4497,20,2,2,0,0.0,1
4497,20,3,2,0,0.0,1
4497,20,4,1,0,0.0,1
