racer_id,grade,races,wins,win_rate,low_sample
4438,5,321,70,0.2181,0
4439,5,231,13,0.0563,0
4440,4,10,1,0.1,0
4440,5,269,23,0.0855,0
4441,3,49,3,0.0612,0
4441,4,8,1,0.125,1
4441,5,309,81,0.2621,0
4442,3,8,2,0.25,1
4442,4,21,7,0.3333,0
4442,5,283,59,0.2085,0
4443,2,18,1,0.0556,0
4443,4,64,8,0.125,0
4443,5,247,42,0.17,0
4444,1,89,16,0.1798,0
4444,2,158,35,0.2215,0
4444,3,3,1,0.3333,1
4444,4,10,4,0.4,0
4444,5,53,18,0.3396,0
4445,1,95,19,0.2,0
4445,2,170,36,0.2118,0
4445,5,69,24,0.3478,0
4446,1,8,2,0.25,1
4446,2,49,7,0.1429,0
4446,3,18,3,0.1667,0
4446,4,10,1,0.1,0
4446,5,282,87,0.3085,0
4447,2,27,2,0.0741,0
4447,3,16,2,0.125,0
4447,4,42,11,0.2619,0
4447,5,241,52,0.2158,0
4448,2,76,9,0.1184,0
4448,3,9,3,0.3333,1
4448,4,21,8,0.381,0
4448,5,239,77,0.3222,0
4449,5,279,27,0.0968,0
4450,1,33,3,0.0909,0
4450,2,27,2,0.0741,0
4450,3,36,4,0.1111,0
4450,4,29,14,0.4828,0
4450,5,177,41,0.2316,0
4451,4,42,6,0.1429,0
4451,5,324,76,0.2346,0
4452,2,8,1,0.125,1
4452,3,33,1,0.0303,0
4452,5,324,56,0.1728,0
4456,1,28,3,0.1071,0
4456,2,61,18,0.2951,0
4456,3,18,7,0.3889,0
4456,4,90,21,0.2333,0
4456,5,81,29,0.358,0
4457,4,20,1,0.05,0
4457,5,227,24,0.1057,0
4458,5,316,44,0.1392,0
4459,1,66,8,0.1212,0
4459,2,117,14,0.1197,0
4459,3,40,6,0.15,0
4459,5,113,40,0.354,0
4460,3,15,1,0.0667,0
4460,5,355,71,0.2,0
4461,5,260,21,0.0808,0
4462,4,37,3,0.0811,0
4462,5,221,36,0.1629,0
4463,4,21,4,0.1905,0
4463,5,299,51,0.1706,0
4464,4,108,24,0.2222,0
4464,5,178,26,0.1461,0
4465,5,232,19,0.0819,0
4466,3,8,1,0.125,1
4466,4,2,0,0.0,1
4466,5,300,54,0.18,0
4467,3,8,0,0.0,1
4467,4,20,5,0.25,0
4467,5,329,68,0.2067,0
4468,1,16,4,0.25,0
4468,2,69,9,0.1304,0
4468,3,24,4,0.1667,0
4468,4,11,4,0.3636,0
4468,5,210,80,0.381,0
4469,5,318,72,0.2264,0
4470,2,8,3,0.375,1
4470,3,8,3,0.375,1
4470,4,11,1,0.0909,0
4470,5,321,76,0.2368,0
4471,2,27,5,0.1852,0
4471,4,31,12,0.3871,0
4471,5,338,107,0.3166,0
4472,2,61,7,0.1148,0
4472,4,28,7,0.25,0
4472,5,288,75,0.2604,0
4473,2,17,2,0.1176,0
4473,4,70,12,0.1714,0
4473,5,151,26,0.1722,0
4474,4,47,3,0.0638,0
4474,5,230,37,0.1609,0
4475,4,14,0,0.0,0
4475,5,365,71,0.1945,0
4477,1,31,5,0.1613,0
4477,2,132,15,0.1136,0
4477,3,34,7,0.2059,0
4477,4,10,3,0.3,0
4477,5,137,55,0.4015,0
4478,2,25,5,0.2,0
4478,3,8,0,0.0,1
4478,4,105,27,0.2571,0
4478,5,194,44,0.2268,0
4479,4,54,5,0.0926,0
4479,5,147,8,0.0544,0
4482,1,32,6,0.1875,0
4482,2,81,19,0.2346,0
4482,3,9,1,0.1111,1
4482,4,53,13,0.2453,0
4482,5,165,58,0.3515,0
4483,2,97,12,0.1237,0
4483,3,3,0,0.0,1
4483,4,43,13,0.3023,0
4483,5,218,91,0.4174,0
4484,4,117,18,0.1538,0
4484,5,155,10,0.0645,0
4485,2,8,0,0.0,1
4485,4,29,4,0.1379,0
4485,5,285,44,0.1544,0
4486,2,3,0,0.0,1
4486,4,10,0,0.0,0
4486,5,288,52,0.1806,0
4487,4,19,2,0.1053,0
4487,5,283,29,0.1025,0
4488,2,8,1,0.125,1
4488,4,21,6,0.2857,0
4488,5,279,75,0.2688,0
4489,4,29,5,0.1724,0
4489,5,272,42,0.1544,0
4491,4,19,3,0.1579,0
4491,5,264,19,0.072,0
4492,5,102,30,0.2941,0
4494,1,64,11,0.1719,0
4494,2,113,17,0.1504,0
4494,3,9,0,0.0,1
4494,4,10,3,0.3,0
4494,5,116,40,0.3448,0
4495,4,9,1,0.1111,1
4495,5,233,52,0.2232,0
4496,5,341,93,0.2727,0
4497,1,16,2,0.125,0
4497,2,93,14,0.1505,0
4497,3,15,7,0.4667,0
4497,4,21,5,0.2381,0
4497,5,155,65,0.4194,0
4498,4,21,1,0.0476,0
4498,5,177,27,0.1525,0
4499,4,36,8,0.2222,0
4499,5,179,29,0.162,0
4500,1,83,19,0.2289,0
4500,2,114,35,0.307,0
4500,3,16,5,0.3125,0
4500,4,21,8,0.381,0
4500,5,118,60,0.5085,0
4501,2,18,1,0.0556,0
4501,4,98,22,0.2245,0
4501,5,240,43,0.1792,0
4502,1,74,19,0.2568,0
4502,2,89,18,0.2022,0
4502,3,44,8,0.1818,0
4502,4,51,23,0.451,0
4502,5,94,40,0.4255,0
4503,1,75,16,0.2133,0
4503,2,110,27,0.2455,0
4503,3,18,5,0.2778,0
4503,4,20,9,0.45,0
4503,5,160,69,0.4313,0
4504,1,59,7,0.1186,0
4504,2,71,6,0.0845,0
4504,3,9,1,0.1111,1
4504,4,33,6,0.1818,0
4504,5,196,64,0.3265,0
4505,3,18,2,0.1111,0
4505,4,5,0,0.0,1
4505,5,310,81,0.2613,0
4506,4,29,6,0.2069,0
4506,5,307,76,0.2476,0
4508,4,18,0,0.0,0
4508,5,219,33,0.1507,0
4509,4,31,5,0.1613,0
4509,5,283,51,0.1802,0
4510,4,70,2,0.0286,0
4510,5,68,1,0.0147,0
4511,5,286,23,0.0804,0
4512,2,61,14,0.2295,0
4512,4,20,5,0.25,0
4512,5,338,112,0.3314,0
4513,5,316,65,0.2057,0
4514,4,18,3,0.1667,0
4514,5,363,111,0.3058,0
4515,3,9,0,0.0,1
4515,4,10,1,0.1,0
4515,5,365,81,0.2219,0
4516,4,11,2,0.1818,0
4516,5,341,82,0.2405,0
4518,4,22,5,0.2273,0
4518,5,293,88,0.3003,0
4519,2,17,1,0.0588,0
4519,3,8,0,0.0,1
4519,4,52,18,0.3462,0
4519,5,116,23,0.1983,0
4520,4,29,2,0.069,0
4520,5,269,55,0.2045,0
4521,4,5,1,0.2,1
4521,5,297,54,0.1818,0
4522,2,8,0,0.0,1
4522,5,318,82,0.2579,0
4523,4,9,1,0.1111,1
4523,5,279,43,0.1541,0
4524,1,66,12,0.1818,0
4524,2,169,33,0.1953,0
4524,3,9,3,0.3333,1
4524,4,11,2,0.1818,0
4524,5,83,33,0.3976,0
4525,4,82,5,0.061,0
4525,5,147,19,0.1293,0
4526,3,8,1,0.125,1
4526,4,28,3,0.1071,0
4526,5,247,53,0.2146,0
4527,5,252,22,0.0873,0
4528,1,8,3,0.375,1
4528,2,78,11,0.141,0
4528,5,239,84,0.3515,0
4529,4,9,1,0.1111,1
4529,5,303,61,0.2013,0
4530,1,8,2,0.25,1
4530,2,45,8,0.1778,0
4530,3,18,2,0.1111,0
4530,4,122,46,0.377,0
4530,5,141,55,0.3901,0
4531,2,8,1,0.125,1
4531,3,34,5,0.1471,0
4531,4,21,5,0.2381,0
4531,5,302,67,0.2219,0
4532,1,8,0,0.0,1
4532,2,64,10,0.1562,0
4532,3,8,4,0.5,1
4532,4,31,6,0.1935,0
4532,5,215,77,0.3581,0
4533,3,9,0,0.0,1
4533,4,20,5,0.25,0
4533,5,186,21,0.1129,0
4534,4,80,4,0.05,0
4534,5,110,7,0.0636,0
4535,1,8,1,0.125,1
4535,4,10,2,0.2,0
4535,5,238,69,0.2899,0
4536,2,26,3,0.1154,0
4536,4,135,30,0.2222,0
4536,5,176,34,0.1932,0
4537,1,33,7,0.2121,0
4537,2,61,7,0.1148,0
4537,3,17,5,0.2941,0
4537,4,33,14,0.4242,0
4537,5,223,75,0.3363,0
4538,5,286,88,0.3077,0
4539,2,61,10,0.1639,0
4539,3,18,2,0.1111,0
4539,4,10,3,0.3,0
4539,5,268,72,0.2687,0
4540,4,18,2,0.1111,0
4540,5,282,48,0.1702,0
4543,2,45,8,0.1778,0
4543,5,314,86,0.2739,0
4544,1,8,1,0.125,1
4544,2,54,11,0.2037,0
4544,3,9,4,0.4444,1
4544,5,320,147,0.4594,0
4545,2,9,0,0.0,1
4545,4,21,5,0.2381,0
4545,5,312,108,0.3462,0
4546,1,11,2,0.1818,0
4546,2,63,10,0.1587,0
4546,3,17,5,0.2941,0
4546,4,44,13,0.2955,0
4546,5,136,34,0.25,0
4547,1,39,9,0.2308,0
4547,2,131,17,0.1298,0
4547,3,27,4,0.1481,0
4547,5,153,48,0.3137,0
4548,4,36,3,0.0833,0
4548,5,114,3,0.0263,0
4549,4,10,1,0.1,0
4549,5,284,47,0.1655,0
4550,4,11,1,0.0909,0
4550,5,293,40,0.1365,0
4551,5,350,60,0.1714,0
4552,5,296,51,0.1723,0
4553,3,14,0,0.0,0
4553,4,21,4,0.1905,0
4553,5,271,58,0.214,0
4555,5,301,40,0.1329,0
4556,2,27,7,0.2593,0
4556,4,73,26,0.3562,0
4556,5,185,55,0.2973,0
4557,4,10,0,0.0,0
4557,5,259,23,0.0888,0
4558,4,9,1,0.1111,1
4558,5,226,16,0.0708,0
4560,4,10,1,0.1,0
4560,5,278,56,0.2014,0
4561,2,7,2,0.2857,1
4561,3,7,1,0.1429,1
4561,5,298,87,0.2919,0
4562,5,331,19,0.0574,0
4563,5,265,30,0.1132,0
4564,2,3,0,0.0,1
4564,4,10,1,0.1,0
4564,5,274,17,0.062,0
4565,4,28,3,0.1071,0
4565,5,266,20,0.0752,0
4566,1,38,6,0.1579,0
4566,2,133,19,0.1429,0
4566,4,9,2,0.2222,1
4566,5,150,50,0.3333,0
4567,5,222,12,0.0541,0
4568,4,6,0,0.0,1
4568,5,300,60,0.2,0
4569,4,37,6,0.1622,0
4569,5,134,17,0.1269,0
4570,2,9,1,0.1111,1
4570,4,20,5,0.25,0
4570,5,325,76,0.2338,0
4571,1,65,13,0.2,0
4571,2,112,29,0.2589,0
4571,3,4,0,0.0,1
4571,5,122,64,0.5246,0
4572,4,19,2,0.1053,0
4572,5,270,45,0.1667,0
4573,1,87,13,0.1494,0
4573,2,144,31,0.2153,0
4573,3,17,7,0.4118,0
4573,5,68,28,0.4118,0
4574,4,29,1,0.0345,0
4574,5,301,41,0.1362,0
4575,2,9,0,0.0,1
4575,4,31,6,0.1935,0
4575,5,250,59,0.236,0
4578,4,33,7,0.2121,0
4578,5,294,68,0.2313,0
4579,2,51,3,0.0588,0
4579,3,8,1,0.125,1
4579,5,287,76,0.2648,0
4580,4,18,3,0.1667,0
4580,5,274,54,0.1971,0
4581,2,15,1,0.0667,0
4581,4,21,4,0.1905,0
4581,5,340,88,0.2588,0
4583,2,8,0,0.0,1
4583,3,9,1,0.1111,1
4583,4,59,5,0.0847,0
4583,5,288,48,0.1667,0
4584,2,45,8,0.1778,0
4584,3,27,6,0.2222,0
4584,4,11,4,0.3636,0
4584,5,249,71,0.2851,0
4586,1,91,19,0.2088,0
4586,2,148,23,0.1554,0
4586,3,27,5,0.1852,0
4586,5,78,37,0.4744,0
4587,4,21,4,0.1905,0
4587,5,293,72,0.2457,0
4588,4,13,1,0.0769,0
4588,5,367,78,0.2125,0
4589,2,8,1,0.125,1
4589,4,60,11,0.1833,0
4589,5,176,34,0.1932,0
4590,1,24,0,0.0,0
4590,2,62,5,0.0806,0
4590,3,36,9,0.25,0
4590,4,32,7,0.2188,0
4590,5,188,66,0.3511,0
4592,4,9,1,0.1111,1
4592,5,275,24,0.0873,0
4593,4,30,5,0.1667,0
4593,5,310,56,0.1806,0
4594,4,41,6,0.1463,0
4594,5,267,56,0.2097,0
4596,2,24,1,0.0417,0
4596,4,10,2,0.2,0
4596,5,322,68,0.2112,0
4598,2,18,0,0.0,0
4598,4,20,4,0.2,0
4598,5,277,66,0.2383,0
4600,3,8,1,0.125,1
4600,4,11,2,0.1818,0
4600,5,298,79,0.2651,0
4601,2,18,2,0.1111,0
4601,3,16,5,0.3125,0
4601,4,35,3,0.0857,0
4601,5,292,87,0.2979,0
4603,4,9,1,0.1111,1
4603,5,283,49,0.1731,0
4604,1,31,2,0.0645,0
4604,2,125,25,0.2,0
4604,3,34,8,0.2353,0
4604,5,208,77,0.3702,0
4607,4,10,1,0.1,0
4607,5,350,54,0.1543,0
4608,3,26,1,0.0385,0
4608,4,10,1,0.1,0
4608,5,311,60,0.1929,0
4610,3,25,6,0.24,0
4610,4,31,6,0.1935,0
4610,5,292,83,0.2842,0
4611,2,26,6,0.2308,0
4611,3,40,4,0.1,0
4611,4,116,35,0.3017,0
4611,5,164,43,0.2622,0
4614,2,17,2,0.1176,0
4614,3,9,0,0.0,1
4614,4,30,5,0.1667,0
4614,5,268,95,0.3545,0
4615,4,10,0,0.0,0
4615,5,251,19,0.0757,0
4618,4,17,0,0.0,0
4618,5,237,26,0.1097,0
4619,4,20,4,0.2,0
4619,5,279,51,0.1828,0
4623,4,20,3,0.15,0
4623,5,298,36,0.1208,0
4624,2,9,1,0.1111,1
4624,3,15,4,0.2667,0
4624,4,32,6,0.1875,0
4624,5,302,89,0.2947,0
4625,4,19,2,0.1053,0
4625,5,257,40,0.1556,0
4626,5,249,30,0.1205,0
4627,2,26,6,0.2308,0
4627,4,60,20,0.3333,0
4627,5,192,46,0.2396,0
4630,4,20,1,0.05,0
4630,5,286,56,0.1958,0
4631,4,24,0,0.0,0
4631,5,246,38,0.1545,0
4632,5,243,20,0.0823,0
4633,4,20,3,0.15,0
4633,5,293,46,0.157,0
4635,4,9,2,0.2222,1
4635,5,227,40,0.1762,0
4636,5,246,24,0.0976,0
4637,4,31,6,0.1935,0
4637,5,238,41,0.1723,0
4638,4,40,6,0.15,0
4638,5,268,34,0.1269,0
4639,4,24,2,0.0833,0
4639,5,274,27,0.0985,0
4640,4,21,3,0.1429,0
4640,5,376,74,0.1968,0
4641,4,11,2,0.1818,0
4641,5,223,25,0.1121,0
4642,1,7,1,0.1429,1
4642,2,36,5,0.1389,0
4642,3,9,2,0.2222,1
4642,4,53,21,0.3962,0
4642,5,229,78,0.3406,0
4643,2,19,3,0.1579,0
4643,3,17,2,0.1176,0
4643,4,11,2,0.1818,0
4643,5,281,85,0.3025,0
4644,3,9,1,0.1111,1
4644,4,39,5,0.1282,0
4644,5,287,72,0.2509,0
4645,2,44,5,0.1136,0
4645,3,46,5,0.1087,0
4645,4,9,0,0.0,1
4645,5,253,81,0.3202,0
4648,5,253,28,0.1107,0
4649,3,43,3,0.0698,0
4649,4,10,3,0.3,0
4649,5,320,67,0.2094,0
4650,5,206,43,0.2087,0
4651,4,19,2,0.1053,0
4651,5,236,21,0.089,0
4652,3,17,1,0.0588,0
4652,4,11,1,0.0909,0
4652,5,262,35,0.1336,0
4653,4,19,4,0.2105,0
4653,5,271,80,0.2952,0
4654,4,13,2,0.1538,0
4654,5,294,65,0.2211,0
4656,4,6,0,0.0,1
4656,5,281,35,0.1246,0
4659,1,8,1,0.125,1
4659,2,100,18,0.18,0
4659,3,24,7,0.2917,0
4659,5,247,88,0.3563,0
4660,5,161,11,0.0683,0
4661,4,21,3,0.1429,0
4661,5,253,28,0.1107,0
4663,5,84,20,0.2381,0
4664,5,228,18,0.0789,0
4665,4,10,0,0.0,0
4665,5,261,12,0.046,0
4666,5,196,15,0.0765,0
4669,4,18,1,0.0556,0
4669,5,256,20,0.0781,0
4672,4,11,0,0.0,0
4672,5,286,19,0.0664,0
4674,5,344,55,0.1599,0
4675,5,238,41,0.1723,0
4676,4,37,4,0.1081,0
4676,5,252,32,0.127,0
4677,2,8,1,0.125,1
4677,5,265,63,0.2377,0
4678,4,30,8,0.2667,0
4678,5,207,27,0.1304,0
4679,2,8,1,0.125,1
4679,4,10,3,0.3,0
4679,5,346,89,0.2572,0
4680,4,59,7,0.1186,0
4680,5,241,22,0.0913,0
4681,5,175,12,0.0686,0
4682,1,49,9,0.1837,0
4682,2,139,22,0.1583,0
4682,3,18,1,0.0556,0
4682,5,167,69,0.4132,0
4683,5,164,18,0.1098,0
4684,4,30,3,0.1,0
4684,5,283,53,0.1873,0
4685,1,15,3,0.2,0
4685,2,8,1,0.125,1
4685,3,36,7,0.1944,0
4685,4,42,19,0.4524,0
4685,5,205,73,0.3561,0
4686,1,99,23,0.2323,0
4686,2,137,30,0.219,0
4686,3,17,8,0.4706,0
4686,4,11,2,0.1818,0
4686,5,74,34,0.4595,0
4688,1,8,1,0.125,1
4688,2,109,9,0.0826,0
4688,3,27,6,0.2222,0
4688,4,42,13,0.3095,0
4688,5,173,68,0.3931,0
4689,4,77,16,0.2078,0
4689,5,189,25,0.1323,0
4690,4,9,1,0.1111,1
4690,5,45,9,0.2,0
4691,4,20,4,0.2,0
4691,5,202,23,0.1139,0
4692,4,6,1,0.1667,1
4692,5,271,41,0.1513,0
4693,5,301,21,0.0698,0
4694,4,27,2,0.0741,0
4694,5,231,26,0.1126,0
4695,4,36,2,0.0556,0
4695,5,266,45,0.1692,0
4697,5,297,19,0.064,0
4700,3,20,2,0.1,0
4700,4,10,3,0.3,0
4700,5,282,61,0.2163,0
4702,4,20,7,0.35,0
4702,5,304,91,0.2993,0
4703,2,7,0,0.0,1
4703,4,20,7,0.35,0
4703,5,309,71,0.2298,0
4704,2,30,1,0.0333,0
4704,3,44,10,0.2273,0
4704,5,326,94,0.2883,0
4705,5,273,30,0.1099,0
4706,3,14,0,0.0,0
4706,5,325,66,0.2031,0
4708,4,9,0,0.0,1
4708,5,245,13,0.0531,0
4709,4,10,1,0.1,0
4709,5,309,51,0.165,0
4710,4,43,8,0.186,0
4710,5,340,75,0.2206,0
4711,4,47,9,0.1915,0
4711,5,258,41,0.1589,0
4713,2,94,11,0.117,0
4713,3,9,3,0.3333,1
4713,4,21,6,0.2857,0
4713,5,280,84,0.3,0
4714,2,9,0,0.0,1
4714,3,17,0,0.0,0
4714,4,79,9,0.1139,0
4714,5,169,14,0.0828,0
4715,2,40,7,0.175,0
4715,3,26,6,0.2308,0
4715,4,21,10,0.4762,0
4715,5,211,71,0.3365,0
4718,3,10,2,0.2,0
4718,4,28,3,0.1071,0
4718,5,263,65,0.2471,0
4719,1,100,21,0.21,0
4719,2,157,40,0.2548,0
4719,3,18,2,0.1111,0
4719,4,10,6,0.6,0
4719,5,81,43,0.5309,0
4720,4,32,2,0.0625,0
4720,5,206,16,0.0777,0
4723,4,47,3,0.0638,0
4723,5,208,27,0.1298,0
4724,5,191,6,0.0314,0
4725,4,27,2,0.0741,0
4725,5,264,33,0.125,0
4726,4,27,3,0.1111,0
4726,5,69,6,0.087,0
4727,4,9,1,0.1111,1
4727,5,254,25,0.0984,0
4728,4,29,2,0.069,0
4728,5,245,31,0.1265,0
4729,5,202,19,0.0941,0
4730,4,19,5,0.2632,0
4730,5,241,42,0.1743,0
4731,5,260,32,0.1231,0
4732,1,8,1,0.125,1
4732,2,60,7,0.1167,0
4732,4,21,1,0.0476,0
4732,5,279,81,0.2903,0
4733,2,17,0,0.0,0
4733,4,68,14,0.2059,0
4733,5,150,25,0.1667,0
4734,2,68,11,0.1618,0
4734,3,2,0,0.0,1
4734,4,10,1,0.1,0
4734,5,261,95,0.364,0
4735,4,28,5,0.1786,0
4735,5,256,36,0.1406,0
4736,2,27,5,0.1852,0
4736,3,18,5,0.2778,0
4736,4,10,3,0.3,0
4736,5,290,87,0.3,0
4737,3,8,2,0.25,1
4737,5,288,92,0.3194,0
4738,1,7,1,0.1429,1
4738,2,26,6,0.2308,0
4738,4,90,25,0.2778,0
4738,5,256,54,0.2109,0
4739,1,8,0,0.0,1
4739,2,102,11,0.1078,0
4739,3,9,4,0.4444,1
4739,4,19,5,0.2632,0
4739,5,239,77,0.3222,0
4740,4,27,1,0.037,0
4740,5,257,28,0.1089,0
4743,2,54,5,0.0926,0
4743,3,18,3,0.1667,0
4743,5,330,88,0.2667,0
4744,4,36,6,0.1667,0
4744,5,190,15,0.0789,0
4746,2,16,0,0.0,0
4746,3,9,1,0.1111,1
4746,4,40,10,0.25,0
4746,5,171,34,0.1988,0
4747,5,251,17,0.0677,0
4748,2,27,4,0.1481,0
4748,3,17,3,0.1765,0
4748,4,21,5,0.2381,0
4748,5,271,70,0.2583,0
4750,4,9,1,0.1111,1
4750,5,256,33,0.1289,0
4752,5,295,16,0.0542,0
4753,4,20,0,0.0,0
4753,5,166,19,0.1145,0
4754,2,43,5,0.1163,0
4754,3,8,1,0.125,1
4754,4,11,2,0.1818,0
4754,5,279,77,0.276,0
4756,5,4,0,0.0,1
4757,1,26,4,0.1538,0
4757,2,84,19,0.2262,0
4757,3,30,7,0.2333,0
4757,4,35,13,0.3714,0
4757,5,192,62,0.3229,0
4758,2,18,3,0.1667,0
4758,3,9,1,0.1111,1
4758,4,18,3,0.1667,0
4758,5,84,18,0.2143,0
4759,2,104,16,0.1538,0
4759,3,9,1,0.1111,1
4759,4,12,3,0.25,0
4759,5,203,57,0.2808,0
4760,1,57,11,0.193,0
4760,2,155,34,0.2194,0
4760,5,184,87,0.4728,0
4761,2,9,1,0.1111,1
4761,3,8,1,0.125,1
4761,4,9,0,0.0,1
4761,5,343,77,0.2245,0
4762,1,24,3,0.125,0
4762,2,60,7,0.1167,0
4762,3,23,6,0.2609,0
4762,5,231,99,0.4286,0
4764,2,9,0,0.0,1
4764,4,30,9,0.3,0
4764,5,226,40,0.177,0
4765,4,10,1,0.1,0
4765,5,240,37,0.1542,0
4766,4,9,0,0.0,1
4766,5,217,24,0.1106,0
4769,3,25,3,0.12,0
4769,4,28,6,0.2143,0
4769,5,311,85,0.2733,0
4771,2,23,2,0.087,0
4771,4,14,2,0.1429,0
4771,5,324,113,0.3488,0
4772,2,76,10,0.1316,0
4772,3,9,2,0.2222,1
4772,5,249,81,0.3253,0
4773,2,18,0,0.0,0
4773,4,81,20,0.2469,0
4773,5,279,55,0.1971,0
4775,2,7,5,0.7143,1
4775,4,28,7,0.25,0
4775,5,208,43,0.2067,0
4776,2,65,8,0.1231,0
4776,4,11,2,0.1818,0
4776,5,320,106,0.3312,0
4778,5,242,43,0.1777,0
4779,4,19,2,0.1053,0
4779,5,261,29,0.1111,0
4781,4,18,1,0.0556,0
4781,5,104,9,0.0865,0
4782,5,216,21,0.0972,0
4784,4,36,4,0.1111,0
4784,5,155,15,0.0968,0
4785,4,9,0,0.0,1
4785,5,255,16,0.0627,0
4786,2,16,1,0.0625,0
4786,4,33,11,0.3333,0
4786,5,328,99,0.3018,0
4787,1,26,5,0.1923,0
4787,2,78,15,0.1923,0
4787,3,17,1,0.0588,0
4787,4,10,3,0.3,0
4787,5,226,97,0.4292,0
4788,2,8,0,0.0,1
4788,3,17,0,0.0,0
4788,4,31,4,0.129,0
4788,5,318,61,0.1918,0
4789,3,9,1,0.1111,1
4789,4,10,2,0.2,0
4789,5,275,48,0.1745,0
4790,5,338,81,0.2396,0
4791,2,17,2,0.1176,0
4791,4,50,4,0.08,0
4791,5,234,46,0.1966,0
4792,4,16,2,0.125,0
4792,5,198,28,0.1414,0
4793,3,24,4,0.1667,0
4793,4,10,4,0.4,0
4793,5,319,83,0.2602,0
4794,2,26,4,0.1538,0
4794,3,9,2,0.2222,1
4794,5,268,85,0.3172,0
4796,2,16,3,0.1875,0
4796,4,19,6,0.3158,0
4796,5,322,90,0.2795,0
4797,2,3,1,0.3333,1
4797,3,8,1,0.125,1
4797,4,11,4,0.3636,0
4797,5,278,69,0.2482,0
4798,2,60,4,0.0667,0
4798,3,8,2,0.25,1
4798,4,10,0,0.0,0
4798,5,296,96,0.3243,0
4803,5,244,12,0.0492,0
4804,2,42,5,0.119,0
4804,3,36,6,0.1667,0
4804,4,20,3,0.15,0
4804,5,236,80,0.339,0
4808,2,17,2,0.1176,0
4808,4,31,5,0.1613,0
4808,5,308,77,0.25,0
4809,3,19,1,0.0526,0
4809,4,9,0,0.0,1
4809,5,235,45,0.1915,0
4811,4,28,3,0.1071,0
4811,5,313,39,0.1246,0
4812,2,9,0,0.0,1
4812,3,9,2,0.2222,1
4812,5,271,99,0.3653,0
4813,4,10,1,0.1,0
4813,5,248,20,0.0806,0
4815,5,226,30,0.1327,0
4816,3,42,4,0.0952,0
4816,5,260,58,0.2231,0
4817,4,19,2,0.1053,0
4817,5,262,67,0.2557,0
4818,5,84,8,0.0952,0
4819,2,8,0,0.0,1
4819,4,40,5,0.125,0
4819,5,226,45,0.1991,0
4821,4,48,12,0.25,0
4821,5,255,32,0.1255,0
4822,4,32,11,0.3438,0
4822,5,329,62,0.1884,0
4823,2,26,7,0.2692,0
4823,3,9,3,0.3333,1
4823,4,11,4,0.3636,0
4823,5,247,68,0.2753,0
4824,2,41,2,0.0488,0
4824,3,28,6,0.2143,0
4824,4,22,7,0.3182,0
4824,5,281,89,0.3167,0
4825,2,35,8,0.2286,0
4825,3,19,5,0.2632,0
4825,4,60,24,0.4,0
4825,5,199,55,0.2764,0
4826,1,16,2,0.125,0
4826,2,60,12,0.2,0
4826,3,16,5,0.3125,0
4826,4,11,4,0.3636,0
4826,5,291,109,0.3746,0
4828,2,23,0,0.0,0
4828,3,17,3,0.1765,0
4828,4,21,7,0.3333,0
4828,5,269,74,0.2751,0
4831,1,44,10,0.2273,0
4831,2,99,15,0.1515,0
4831,3,17,2,0.1176,0
4831,4,9,3,0.3333,1
4831,5,116,41,0.3534,0
4832,1,17,1,0.0588,0
4832,2,42,11,0.2619,0
4832,3,31,6,0.1935,0
4832,4,28,9,0.3214,0
4832,5,246,87,0.3537,0
4834,4,29,10,0.3448,0
4834,5,342,68,0.1988,0
4835,4,31,2,0.0645,0
4835,5,295,25,0.0847,0
4836,5,233,37,0.1588,0
4837,4,18,1,0.0556,0
4837,5,248,21,0.0847,0
4839,2,13,0,0.0,0
4839,4,10,6,0.6,0
4839,5,295,57,0.1932,0
4840,4,39,1,0.0256,0
4840,5,269,33,0.1227,0
4842,3,2,0,0.0,1
4842,4,20,2,0.1,0
4842,5,286,54,0.1888,0
4843,3,9,4,0.4444,1
4843,4,57,13,0.2281,0
4843,5,122,14,0.1148,0
4844,3,8,0,0.0,1
4844,4,38,1,0.0263,0
4844,5,270,22,0.0815,0
4845,2,36,7,0.1944,0
4845,3,18,4,0.2222,0
4845,4,87,29,0.3333,0
4845,5,148,43,0.2905,0
4846,5,266,19,0.0714,0
4847,1,60,8,0.1333,0
4847,2,80,20,0.25,0
4847,3,41,8,0.1951,0
4847,5,123,45,0.3659,0
4848,1,84,18,0.2143,0
4848,2,109,19,0.1743,0
4848,3,9,2,0.2222,1
4848,5,131,45,0.3435,0
4850,2,34,2,0.0588,0
4850,3,27,6,0.2222,0
4850,5,267,81,0.3034,0
4851,1,103,16,0.1553,0
4851,2,136,31,0.2279,0
4851,3,17,8,0.4706,0
4851,5,80,42,0.525,0
4852,2,24,5,0.2083,0
4852,3,8,0,0.0,1
4852,4,30,7,0.2333,0
4852,5,314,117,0.3726,0
4853,4,28,2,0.0714,0
4853,5,205,20,0.0976,0
4854,4,22,2,0.0909,0
4854,5,113,6,0.0531,0
4856,1,7,0,0.0,1
4856,2,113,14,0.1239,0
4856,3,53,16,0.3019,0
4856,4,49,24,0.4898,0
4856,5,194,62,0.3196,0
4857,2,33,5,0.1515,0
4857,4,29,9,0.3103,0
4857,5,246,76,0.3089,0
4861,3,4,0,0.0,1
4861,4,19,2,0.1053,0
4861,5,289,39,0.1349,0
4863,4,37,2,0.0541,0
4863,5,172,18,0.1047,0
4864,4,5,0,0.0,1
4864,5,251,28,0.1116,0
